Report_ID,User_ID,Group_ID,Category,Item,Damage_Rate,Lat,Lng,Report_Date,Dept,Manager,Contact,Status
REP_02689,USER_3245,GRP_0290,운동시설물,농구대,1,35.987943,129.350513,2025-05-06,시설관리과,한석원,010-3303-5018,처리진행중
REP_02690,USER_5685,GRP_0297,운동시설물,미끄럼틀,3,36.042953,129.339252,2025-05-06,시설관리과,정우성,010-5502-6198,처리진행중
REP_02691,USER_5062,GRP_0269,보호시설물,보호시설물볼라드,2,35.963066,129.322485,2025-05-06,시설관리과,한석원,010-6499-7921,신고접수
REP_02692,USER_9003,GRP_0222,녹지시설물,가로수보호덮개,3,35.990019,129.369188,2025-05-06,공원녹지과,유상민,010-9712-7832,처리완료
REP_02693,USER_1596,GRP_0152,보호시설물,보호펜스,2,35.96463,129.311126,2025-05-06,시설관리과,한상철,010-8131-5539,신고접수
REP_02694,USER_1109,GRP_0265,통행시설물,보도블록,1,36.038011,129.28357,2025-05-06,도로과,이영후,010-5400-9693,처리진행중
REP_02695,USER_8901,GRP_0090,보호시설물,보호시설물무단횡단방지시설,3,35.973163,129.333482,2025-05-06,시설관리과,정우성,010-8032-7950,처리완료
REP_02696,USER_8985,GRP_0263,통행시설물,맨홀,1,35.992583,129.349733,2025-05-06,도로과,한원석,010-3191-6983,처리완료
REP_02697,USER_1854,GRP_0137,휴게시설물,등받이있는벤치,3,36.03183,129.283975,2025-05-06,공원녹지과,강하늘,010-5611-8643,처리완료
REP_02698,USER_6861,GRP_0239,운동시설물,농구대,2,36.005959,129.286203,2025-05-06,시설관리과,한상철,010-9994-8835,신고접수
REP_02699,USER_8023,GRP_0074,휴게시설물,등받이없는벤치,1,35.977493,129.270853,2025-05-06,공원녹지과,최두식,010-4258-6516,처리완료
REP_02700,USER_6299,GRP_0250,운동시설물,달리기,3,35.990838,129.306813,2025-05-06,시설관리과,정우성,010-8031-3122,처리완료
REP_02701,USER_7844,GRP_0042,통행시설물,점자블록,1,36.005143,129.321933,2025-05-06,도로과,이영후,010-1442-6176,처리완료
REP_02702,USER_9728,GRP_0204,운동시설물,축구골대,3,35.994056,129.29239,2025-05-06,시설관리과,한상철,010-9631-5161,처리완료
REP_02703,USER_3379,GRP_0072,보호시설물,보호시설물무단횡단방지시설,2,36.047291,129.351573,2025-05-06,시설관리과,한석원,010-7214-4394,처리진행중
REP_02704,USER_9854,GRP_0244,도시시설물,기타도시시설,3,36.002393,129.349288,2025-05-06,도로과,박지민,010-1540-7145,처리진행중
REP_02705,USER_7554,GRP_0019,통행시설물,맨홀,1,36.026122,129.320759,2025-05-07,도로과,한원석,010-7106-6398,처리완료
REP_02706,USER_2810,GRP_0289,녹지시설물,가로수보호덮개,2,36.037337,129.368512,2025-05-07,공원녹지과,유상민,010-1602-7440,신고접수
REP_02707,USER_8526,GRP_0105,통행시설물,보도블록,3,35.97502,129.363713,2025-05-07,도로과,박지민,010-5005-3108,처리완료
REP_02708,USER_1231,GRP_0122,보호시설물,보호펜스,2,35.978145,129.282536,2025-05-07,시설관리과,정우성,010-2948-7146,처리완료
REP_02709,USER_7183,GRP_0172,통행시설물,점자블록,3,36.053387,129.320417,2025-05-07,도로과,한원석,010-7547-7524,처리진행중
REP_02710,USER_7561,GRP_0220,보호시설물,보호펜스,2,36.003015,129.277355,2025-05-07,시설관리과,한상철,010-3424-6496,처리완료
REP_02711,USER_6230,GRP_0185,보호시설물,보호시설물볼라드,2,36.053839,129.306906,2025-05-07,시설관리과,한석원,010-8729-4825,처리완료
REP_02712,USER_1713,GRP_0063,통행시설물,점자블록,2,35.987542,129.347472,2025-05-07,도로과,이영후,010-6702-7742,신고접수
REP_02713,USER_5935,GRP_0058,운동시설물,그네,1,36.022159,129.278118,2025-05-07,시설관리과,한석원,010-3701-5934,처리완료
REP_02714,USER_2166,GRP_0275,보호시설물,보호시설물볼라드,2,35.975071,129.309818,2025-05-07,시설관리과,한석원,010-6085-7994,신고접수
REP_02715,USER_7409,GRP_0006,통행시설물,보도블록,2,36.0196,129.27493,2025-05-07,도로과,한원석,010-4291-6979,신고접수
REP_02716,USER_3313,GRP_0216,보호시설물,보호시설물볼라드,1,36.050045,129.347467,2025-05-07,시설관리과,한석원,010-7312-8021,처리진행중
REP_02717,USER_7349,GRP_0079,통행시설물,트랜치,1,36.055291,129.34385,2025-05-07,도로과,한원석,010-3456-9487,처리완료
REP_02718,USER_2087,GRP_0021,운동시설물,그네,1,36.042322,129.361672,2025-05-07,시설관리과,한석원,010-4191-1474,신고접수
REP_02719,USER_2378,GRP_0216,보호시설물,보호시설물볼라드,1,36.050023,129.347505,2025-05-07,시설관리과,한상철,010-9150-4932,처리진행중
REP_02720,USER_4162,GRP_0059,운동시설물,미끄럼틀,1,35.989845,129.326568,2025-05-07,시설관리과,한석원,010-8491-2379,신고접수
REP_02721,USER_8386,GRP_0259,통행시설물,보차도경계석,3,35.98271,129.369731,2025-05-07,도로과,이영후,010-2134-9205,신고접수
REP_02722,USER_8546,GRP_0075,보호시설물,보호펜스,2,35.974786,129.304297,2025-05-07,시설관리과,한석원,010-8752-1660,처리완료
REP_02723,USER_9733,GRP_0179,통행시설물,보도블록,1,35.997546,129.276956,2025-05-07,도로과,이영후,010-7067-8723,처리완료
REP_02724,USER_8186,GRP_0044,보호시설물,보호시설물볼라드,3,35.992207,129.366614,2025-05-07,시설관리과,정우성,010-4910-4715,처리진행중
REP_02725,USER_7829,GRP_0100,통행시설물,맨홀,2,35.984196,129.296973,2025-05-07,도로과,이영후,010-7145-1145,처리완료
REP_02726,USER_2190,GRP_0118,운동시설물,그네,2,35.979198,129.327748,2025-05-07,시설관리과,정우성,010-9433-3395,신고접수
REP_02727,USER_7952,GRP_0238,운동시설물,달리기,3,36.006987,129.270112,2025-05-08,시설관리과,한상철,010-8289-6599,신고접수
REP_02728,USER_1226,GRP_0276,도시시설물,기타도시시설,3,36.023055,129.368404,2025-05-08,도로과,박지민,010-7730-1247,신고접수
REP_02729,USER_5195,GRP_0085,도시시설물,기타도시시설,3,36.0554,129.30334,2025-05-08,도로과,한원석,010-3927-9909,신고접수
REP_02730,USER_3092,GRP_0147,통행시설물,보도블록,1,36.017987,129.336426,2025-05-08,도로과,박지민,010-5291-2880,처리완료
REP_02731,USER_6586,GRP_0188,운동시설물,달리기,3,35.993142,129.283738,2025-05-08,시설관리과,정우성,010-8677-3696,처리진행중
REP_02732,USER_1706,GRP_0199,운동시설물,미끄럼틀,1,35.987214,129.289072,2025-05-08,시설관리과,한석원,010-3141-8826,처리완료
REP_02733,USER_2179,GRP_0110,운동시설물,농구대,3,35.96457,129.343411,2025-05-08,시설관리과,한석원,010-8015-6259,처리진행중
REP_02734,USER_3376,GRP_0247,녹지시설물,가로수보호덮개,1,36.058055,129.346301,2025-05-08,공원녹지과,최두식,010-9519-9340,처리완료
REP_02735,USER_3911,GRP_0294,도시시설물,기타도시시설,2,35.980194,129.318088,2025-05-08,도로과,박지민,010-2529-2862,처리완료
REP_02736,USER_6070,GRP_0089,도시시설물,기타도시시설,3,35.99574,129.333601,2025-05-08,도로과,박지민,010-7776-7228,신고접수
REP_02737,USER_5816,GRP_0284,운동시설물,축구골대,2,36.007034,129.330517,2025-05-08,시설관리과,정우성,010-2864-1666,처리진행중
REP_02738,USER_5586,GRP_0036,보호시설물,보호시설물볼라드,3,36.049784,129.311688,2025-05-08,시설관리과,한상철,010-4569-2211,처리완료
REP_02739,USER_8457,GRP_0220,보호시설물,보호펜스,2,36.003019,129.277375,2025-05-08,시설관리과,정우성,010-2527-7713,처리진행중
REP_02740,USER_6465,GRP_0160,도시시설물,기타도시시설,3,36.042974,129.29733,2025-05-08,도로과,이영후,010-4056-5041,처리진행중
REP_02741,USER_1150,GRP_0153,운동시설물,농구대,3,35.981384,129.302782,2025-05-08,시설관리과,정우성,010-1876-8977,처리진행중
REP_02742,USER_7311,GRP_0005,통행시설물,보도블록,1,36.02122,129.342559,2025-05-08,도로과,한원석,010-5137-6724,처리완료
REP_02743,USER_1758,GRP_0030,휴게시설물,등받이있는벤치,3,36.016806,129.328321,2025-05-08,공원녹지과,최두식,010-4287-6030,처리진행중
REP_02744,USER_1337,GRP_0128,운동시설물,축구골대,1,35.987752,129.356724,2025-05-08,시설관리과,한석원,010-2321-3776,처리진행중
REP_02745,USER_9575,GRP_0137,휴게시설물,등받이있는벤치,3,36.031786,129.284011,2025-05-08,공원녹지과,유상민,010-8036-1118,신고접수
REP_02746,USER_2979,GRP_0061,운동시설물,달리기,1,35.973357,129.362636,2025-05-08,시설관리과,정우성,010-2280-7730,처리완료
REP_02747,USER_5068,GRP_0250,운동시설물,달리기,3,35.990839,129.306822,2025-05-08,시설관리과,한석원,010-8827-1893,신고접수
REP_02748,USER_4597,GRP_0149,운동시설물,미끄럼틀,3,36.048048,129.308044,2025-05-09,시설관리과,한석원,010-3078-1068,신고접수
REP_02749,USER_9203,GRP_0252,통행시설물,트랜치,3,36.016326,129.351852,2025-05-09,도로과,이영후,010-2956-8662,신고접수
REP_02750,USER_2720,GRP_0076,통행시설물,보도블록,1,35.98729,129.316007,2025-05-09,도로과,한원석,010-8260-1043,신고접수
REP_02751,USER_5330,GRP_0030,휴게시설물,등받이있는벤치,3,36.016782,129.328286,2025-05-09,공원녹지과,강하늘,010-5093-7466,처리진행중
REP_02752,USER_5327,GRP_0094,보호시설물,보호시설물볼라드,2,36.004859,129.270482,2025-05-09,시설관리과,한석원,010-5804-8150,처리완료
REP_02753,USER_4078,GRP_0187,통행시설물,트랜치,2,36.024437,129.291483,2025-05-09,도로과,박지민,010-1692-5254,처리완료
REP_02754,USER_3931,GRP_0137,휴게시설물,등받이있는벤치,3,36.031788,129.283997,2025-05-09,공원녹지과,최두식,010-5958-4041,처리완료
REP_02755,USER_1940,GRP_0095,보호시설물,보호펜스,1,36.018894,129.339303,2025-05-09,시설관리과,정우성,010-1025-7104,처리진행중
REP_02756,USER_6610,GRP_0098,운동시설물,달리기,1,35.971794,129.318226,2025-05-09,시설관리과,한상철,010-6655-5509,신고접수
REP_02757,USER_8709,GRP_0110,운동시설물,농구대,3,35.964617,129.343367,2025-05-09,시설관리과,한상철,010-7973-7516,처리진행중
REP_02758,USER_7117,GRP_0263,통행시설물,맨홀,1,35.992521,129.349687,2025-05-09,도로과,한원석,010-8378-6348,처리완료
REP_02759,USER_1701,GRP_0092,보호시설물,보호펜스,1,36.050718,129.288112,2025-05-09,시설관리과,정우성,010-2272-3219,신고접수
REP_02760,USER_8161,GRP_0173,통행시설물,트랜치,1,36.05598,129.291829,2025-05-09,도로과,한원석,010-4372-1103,처리완료
REP_02761,USER_2591,GRP_0223,통행시설물,트랜치,3,35.995856,129.28052,2025-05-09,도로과,박지민,010-4636-9533,처리진행중
REP_02762,USER_3048,GRP_0218,운동시설물,그네,1,36.008249,129.295755,2025-05-09,시설관리과,정우성,010-1793-9576,처리진행중
REP_02763,USER_3068,GRP_0081,통행시설물,보도블록,3,35.963986,129.312903,2025-05-09,도로과,한원석,010-8251-1382,처리완료
REP_02764,USER_4498,GRP_0090,보호시설물,보호시설물무단횡단방지시설,3,35.973151,129.33345,2025-05-09,시설관리과,한상철,010-8600-1373,처리완료
REP_02765,USER_4852,GRP_0221,보호시설물,보호시설물무단횡단방지시설,3,36.011322,129.2769,2025-05-09,시설관리과,한상철,010-9050-8373,처리진행중
REP_02766,USER_1329,GRP_0083,운동시설물,축구골대,1,36.003813,129.339505,2025-05-10,시설관리과,한상철,010-9340-7345,처리진행중
REP_02767,USER_4473,GRP_0297,운동시설물,미끄럼틀,3,36.042887,129.339267,2025-05-10,시설관리과,한상철,010-2652-8559,신고접수
REP_02768,USER_7639,GRP_0154,운동시설물,달리기,2,36.005003,129.347942,2025-05-10,시설관리과,정우성,010-4938-9955,처리완료
REP_02769,USER_3214,GRP_0169,휴게시설물,등받이없는벤치,3,35.981964,129.349148,2025-05-10,공원녹지과,최두식,010-7763-1681,처리진행중
REP_02770,USER_2692,GRP_0105,통행시설물,보도블록,3,35.975034,129.363704,2025-05-10,도로과,한원석,010-6050-7330,처리완료
REP_02771,USER_5923,GRP_0063,통행시설물,점자블록,2,35.987476,129.347479,2025-05-10,도로과,이영후,010-5525-1987,처리완료
REP_02772,USER_7687,GRP_0259,통행시설물,보차도경계석,3,35.982717,129.369713,2025-05-10,도로과,한원석,010-8161-6599,처리완료
REP_02773,USER_3317,GRP_0242,휴게시설물,등받이없는벤치,3,35.980332,129.316884,2025-05-10,공원녹지과,최두식,010-6419-8131,신고접수
REP_02774,USER_2416,GRP_0161,운동시설물,축구골대,3,35.970535,129.317845,2025-05-10,시설관리과,정우성,010-6948-5971,신고접수
REP_02775,USER_5576,GRP_0207,보호시설물,보호시설물무단횡단방지시설,3,35.974838,129.275392,2025-05-10,시설관리과,정우성,010-2991-8365,처리진행중
REP_02776,USER_4247,GRP_0227,운동시설물,농구대,3,36.002177,129.321106,2025-05-10,시설관리과,한석원,010-4459-2133,신고접수
REP_02777,USER_3831,GRP_0126,통행시설물,트랜치,2,36.014441,129.354742,2025-05-10,도로과,한원석,010-7897-1969,신고접수
REP_02778,USER_4233,GRP_0124,운동시설물,그네,3,36.006897,129.32737,2025-05-10,시설관리과,한상철,010-4864-5890,처리진행중
REP_02779,USER_3703,GRP_0237,보호시설물,보호시설물볼라드,1,35.989131,129.286148,2025-05-10,시설관리과,한석원,010-7199-6148,처리완료
REP_02780,USER_3465,GRP_0261,보호시설물,보호펜스,2,36.021735,129.317059,2025-05-10,시설관리과,한상철,010-9216-8034,처리완료
REP_02781,USER_5414,GRP_0059,운동시설물,미끄럼틀,1,35.989858,129.326579,2025-05-10,시설관리과,한석원,010-9661-7401,처리완료
REP_02782,USER_2926,GRP_0115,녹지시설물,가로수보호덮개,2,36.035906,129.319648,2025-05-10,공원녹지과,유상민,010-2018-2492,처리완료
REP_02783,USER_3998,GRP_0036,보호시설물,보호시설물볼라드,3,36.049827,129.311695,2025-05-10,시설관리과,정우성,010-4280-9091,처리진행중
REP_02784,USER_4687,GRP_0123,통행시설물,트랜치,1,36.022916,129.342939,2025-05-11,도로과,박지민,010-4849-8177,처리진행중
REP_02785,USER_2265,GRP_0123,통행시설물,트랜치,1,36.022898,129.342968,2025-05-11,도로과,이영후,010-7614-4905,신고접수
REP_02786,USER_5748,GRP_0004,통행시설물,트랜치,1,36.019881,129.299468,2025-05-11,도로과,한원석,010-9405-1927,신고접수
REP_02787,USER_6731,GRP_0284,운동시설물,축구골대,2,36.00702,129.330544,2025-05-11,시설관리과,한상철,010-5329-7129,신고접수
REP_02788,USER_3496,GRP_0098,운동시설물,달리기,1,35.971857,129.318176,2025-05-11,시설관리과,정우성,010-5367-7842,처리완료
REP_02789,USER_9054,GRP_0283,보호시설물,보호시설물무단횡단방지시설,3,35.977267,129.285154,2025-05-11,시설관리과,한석원,010-9414-6469,처리진행중
REP_02790,USER_7573,GRP_0254,통행시설물,보차도경계석,2,36.026115,129.335052,2025-05-11,도로과,이영후,010-7228-8471,처리완료
REP_02791,USER_8719,GRP_0209,운동시설물,그네,2,35.97363,129.351376,2025-05-11,시설관리과,정우성,010-4777-1167,처리진행중
REP_02792,USER_8252,GRP_0063,통행시설물,점자블록,2,35.987468,129.347484,2025-05-11,도로과,이영후,010-1802-2056,처리완료
REP_02793,USER_2947,GRP_0104,휴게시설물,등받이없는벤치,1,36.047562,129.352264,2025-05-11,공원녹지과,최두식,010-3489-3471,신고접수
REP_02794,USER_8447,GRP_0011,휴게시설물,등받이있는벤치,3,36.057374,129.280324,2025-05-11,공원녹지과,강하늘,010-9568-6722,처리진행중
REP_02795,USER_3805,GRP_0019,통행시설물,맨홀,1,36.026174,129.3207,2025-05-11,도로과,이영후,010-3945-3362,신고접수
REP_02796,USER_4132,GRP_0178,통행시설물,점자블록,2,35.982384,129.361702,2025-05-11,도로과,이영후,010-7476-8398,처리진행중
REP_02797,USER_5020,GRP_0058,운동시설물,그네,1,36.022142,129.278136,2025-05-11,시설관리과,정우성,010-1877-9124,신고접수
REP_02798,USER_6441,GRP_0056,통행시설물,보차도경계석,1,36.019341,129.362649,2025-05-11,도로과,박지민,010-8226-7944,신고접수
REP_02799,USER_9225,GRP_0043,통행시설물,맨홀,2,36.056566,129.302983,2025-05-12,도로과,한원석,010-9166-2726,처리진행중
REP_02800,USER_1863,GRP_0189,운동시설물,축구골대,1,36.023472,129.332295,2025-05-12,시설관리과,정우성,010-3400-6068,신고접수
REP_02801,USER_6607,GRP_0040,통행시설물,보도블록,3,36.024719,129.295106,2025-05-12,도로과,박지민,010-7483-6855,신고접수
REP_02802,USER_1597,GRP_0184,보호시설물,보호시설물무단횡단방지시설,3,36.004297,129.276418,2025-05-12,시설관리과,정우성,010-8492-3047,처리진행중
REP_02803,USER_4983,GRP_0298,보호시설물,보호펜스,3,36.017359,129.303768,2025-05-12,시설관리과,정우성,010-4174-2056,처리완료
REP_02804,USER_8147,GRP_0031,운동시설물,농구대,2,36.030351,129.365141,2025-05-12,시설관리과,한석원,010-3413-5842,처리진행중
REP_02805,USER_3398,GRP_0028,운동시설물,미끄럼틀,2,36.020899,129.284835,2025-05-12,시설관리과,한상철,010-9352-3302,신고접수
REP_02806,USER_6909,GRP_0281,보호시설물,보호펜스,2,36.029067,129.336304,2025-05-12,시설관리과,한상철,010-5993-9393,처리완료
REP_02807,USER_1973,GRP_0069,통행시설물,트랜치,2,36.059798,129.319462,2025-05-12,도로과,이영후,010-5533-8733,처리진행중
REP_02808,USER_8135,GRP_0280,통행시설물,보차도경계석,1,36.030147,129.275068,2025-05-12,도로과,이영후,010-6878-5536,처리완료
REP_02809,USER_7849,GRP_0092,보호시설물,보호펜스,1,36.050722,129.28809,2025-05-12,시설관리과,한상철,010-4650-3787,신고접수
REP_02810,USER_9990,GRP_0037,도시시설물,기타도시시설,1,35.98722,129.300933,2025-05-12,도로과,한원석,010-9901-9897,처리진행중
REP_02811,USER_1731,GRP_0187,통행시설물,트랜치,2,36.024503,129.291422,2025-05-12,도로과,한원석,010-7980-8635,처리진행중
REP_02812,USER_6163,GRP_0091,녹지시설물,가로수보호덮개,2,36.016872,129.292025,2025-05-12,공원녹지과,강하늘,010-4449-8517,신고접수
REP_02813,USER_8272,GRP_0230,운동시설물,축구골대,1,36.052946,129.294254,2025-05-13,시설관리과,한상철,010-8314-7032,처리진행중
REP_02814,USER_8100,GRP_0037,도시시설물,기타도시시설,1,35.987243,129.300911,2025-05-13,도로과,박지민,010-7558-4249,처리진행중
REP_02815,USER_5245,GRP_0021,운동시설물,그네,1,36.042339,129.361735,2025-05-13,시설관리과,한상철,010-1146-6022,신고접수
REP_02816,USER_5823,GRP_0272,보호시설물,보호시설물무단횡단방지시설,2,36.040527,129.330225,2025-05-13,시설관리과,한상철,010-4037-9367,처리진행중
REP_02817,USER_4570,GRP_0296,보호시설물,보호펜스,1,36.012061,129.303452,2025-05-13,시설관리과,한석원,010-5300-1849,신고접수
REP_02818,USER_8057,GRP_0127,보호시설물,보호시설물무단횡단방지시설,1,35.967486,129.305782,2025-05-13,시설관리과,정우성,010-2731-5629,처리진행중
REP_02819,USER_7315,GRP_0172,통행시설물,점자블록,3,36.053393,129.320398,2025-05-13,도로과,이영후,010-8284-8199,처리완료
REP_02820,USER_6767,GRP_0048,운동시설물,그네,1,35.991573,129.326607,2025-05-13,시설관리과,한상철,010-5436-4016,신고접수
REP_02821,USER_1133,GRP_0157,보호시설물,보호펜스,3,36.051703,129.302794,2025-05-13,시설관리과,한석원,010-2243-7119,신고접수
REP_02822,USER_9983,GRP_0252,통행시설물,트랜치,3,36.016324,129.351848,2025-05-13,도로과,이영후,010-4348-7966,처리진행중
REP_02823,USER_1581,GRP_0078,운동시설물,달리기,1,36.050461,129.365468,2025-05-13,시설관리과,한상철,010-8946-6114,처리진행중
REP_02824,USER_4053,GRP_0053,운동시설물,달리기,2,36.025994,129.29721,2025-05-13,시설관리과,한석원,010-4814-4601,신고접수
REP_02825,USER_5083,GRP_0101,통행시설물,보도블록,1,35.976054,129.324339,2025-05-13,도로과,이영후,010-1347-4792,처리완료
REP_02826,USER_3808,GRP_0109,운동시설물,미끄럼틀,2,36.019725,129.286167,2025-05-13,시설관리과,한석원,010-5973-5079,처리진행중
REP_02827,USER_6252,GRP_0195,보호시설물,보호시설물볼라드,2,36.0,129.320202,2025-05-13,시설관리과,정우성,010-6063-7035,신고접수
REP_02828,USER_8419,GRP_0255,통행시설물,맨홀,2,36.01458,129.336048,2025-05-13,도로과,이영후,010-9007-8415,처리완료
REP_02829,USER_3536,GRP_0263,통행시설물,맨홀,1,35.992518,129.349731,2025-05-13,도로과,한원석,010-2278-7899,처리진행중
REP_02830,USER_4307,GRP_0272,보호시설물,보호시설물무단횡단방지시설,2,36.040474,129.330252,2025-05-13,시설관리과,정우성,010-6658-5599,처리완료
REP_02831,USER_5602,GRP_0255,통행시설물,맨홀,2,36.014598,129.336064,2025-05-13,도로과,박지민,010-9050-6991,신고접수
REP_02832,USER_8567,GRP_0293,녹지시설물,가로수보호덮개,1,36.051508,129.298446,2025-05-14,공원녹지과,유상민,010-9545-6440,처리진행중
REP_02833,USER_4803,GRP_0286,통행시설물,보도블록,1,36.000072,129.35086,2025-05-14,도로과,한원석,010-6317-6552,처리진행중
REP_02834,USER_6464,GRP_0175,보호시설물,보호펜스,2,36.055213,129.287047,2025-05-14,시설관리과,한상철,010-6595-5474,처리완료
REP_02835,USER_3479,GRP_0176,운동시설물,농구대,3,35.984973,129.313279,2025-05-14,시설관리과,정우성,010-3775-7925,신고접수
REP_02836,USER_4264,GRP_0165,보호시설물,보호펜스,1,36.040265,129.369765,2025-05-14,시설관리과,정우성,010-8920-5515,처리완료
REP_02837,USER_5609,GRP_0021,운동시설물,그네,1,36.042316,129.361715,2025-05-14,시설관리과,정우성,010-9257-3921,처리완료
REP_02838,USER_8603,GRP_0213,운동시설물,달리기,2,35.983977,129.286125,2025-05-14,시설관리과,한석원,010-7819-8418,처리완료
REP_02839,USER_9854,GRP_0005,통행시설물,보도블록,1,36.021224,129.342566,2025-05-14,도로과,이영후,010-9089-4857,처리진행중
REP_02840,USER_3375,GRP_0016,운동시설물,미끄럼틀,1,35.979737,129.311868,2025-05-14,시설관리과,한석원,010-5927-4978,신고접수
REP_02841,USER_6336,GRP_0146,통행시설물,점자블록,1,36.038046,129.355526,2025-05-14,도로과,이영후,010-2962-2142,처리완료
REP_02842,USER_8787,GRP_0263,통행시설물,맨홀,1,35.992512,129.349734,2025-05-14,도로과,한원석,010-7606-1728,처리진행중
REP_02843,USER_2887,GRP_0205,운동시설물,미끄럼틀,3,36.059742,129.314445,2025-05-14,시설관리과,한석원,010-2891-9814,처리완료
REP_02844,USER_3772,GRP_0147,통행시설물,보도블록,1,36.017974,129.336478,2025-05-14,도로과,한원석,010-2459-2232,처리진행중
REP_02845,USER_8814,GRP_0013,운동시설물,농구대,2,35.990846,129.344192,2025-05-14,시설관리과,정우성,010-3726-2712,신고접수
REP_02846,USER_2655,GRP_0132,통행시설물,보도블록,3,36.053534,129.271801,2025-05-14,도로과,박지민,010-2263-8614,신고접수
REP_02847,USER_1865,GRP_0027,보호시설물,보호시설물볼라드,2,36.043944,129.340028,2025-05-14,시설관리과,정우성,010-2303-1459,처리진행중
REP_02848,USER_4894,GRP_0109,운동시설물,미끄럼틀,2,36.01976,129.286119,2025-05-14,시설관리과,한상철,010-7423-5865,신고접수
REP_02849,USER_8983,GRP_0130,보호시설물,보호시설물무단횡단방지시설,1,35.982353,129.328955,2025-05-14,시설관리과,한석원,010-1889-8966,처리진행중
REP_02850,USER_4613,GRP_0041,휴게시설물,등받이없는벤치,3,36.023696,129.336612,2025-05-14,공원녹지과,유상민,010-4132-8250,처리완료
REP_02851,USER_6428,GRP_0277,통행시설물,점자블록,3,36.023274,129.354345,2025-05-14,도로과,한원석,010-7726-3344,처리진행중
REP_02852,USER_3936,GRP_0274,운동시설물,축구골대,2,35.99096,129.318458,2025-05-14,시설관리과,한상철,010-2704-7862,처리완료
REP_02853,USER_9251,GRP_0263,통행시설물,맨홀,1,35.992545,129.349701,2025-05-14,도로과,한원석,010-4966-9208,신고접수
REP_02854,USER_4437,GRP_0224,통행시설물,보도블록,1,35.965644,129.278931,2025-05-14,도로과,한원석,010-9587-1857,신고접수
REP_02855,USER_1944,GRP_0148,운동시설물,축구골대,1,35.969837,129.368714,2025-05-14,시설관리과,정우성,010-8453-3395,처리진행중
REP_02856,USER_7229,GRP_0293,녹지시설물,가로수보호덮개,1,36.051463,129.298436,2025-05-14,공원녹지과,유상민,010-5915-2479,처리진행중
REP_02857,USER_6387,GRP_0248,녹지시설물,가로수보호덮개,3,36.036053,129.320803,2025-05-14,공원녹지과,최두식,010-7860-9098,처리완료
REP_02858,USER_9821,GRP_0108,휴게시설물,등받이없는벤치,3,36.034318,129.333823,2025-05-15,공원녹지과,강하늘,010-4847-6378,처리진행중
REP_02859,USER_9890,GRP_0147,통행시설물,보도블록,1,36.018037,129.336427,2025-05-15,도로과,박지민,010-4727-1523,신고접수
REP_02860,USER_3570,GRP_0043,통행시설물,맨홀,2,36.056544,129.302986,2025-05-15,도로과,한원석,010-4243-1504,처리완료
REP_02861,USER_9058,GRP_0079,통행시설물,트랜치,1,36.055262,129.34388,2025-05-15,도로과,이영후,010-5037-9593,처리완료
REP_02862,USER_9929,GRP_0024,보호시설물,보호시설물무단횡단방지시설,3,35.968212,129.296037,2025-05-15,시설관리과,정우성,010-8755-2488,처리진행중
REP_02863,USER_2754,GRP_0046,통행시설물,보도블록,2,36.042314,129.318628,2025-05-15,도로과,이영후,010-3381-9030,처리완료
REP_02864,USER_5658,GRP_0178,통행시설물,점자블록,2,35.982418,129.361732,2025-05-15,도로과,이영후,010-1571-4290,신고접수
REP_02865,USER_4379,GRP_0090,보호시설물,보호시설물무단횡단방지시설,3,35.973099,129.333464,2025-05-15,시설관리과,정우성,010-9609-7738,처리완료
REP_02866,USER_5155,GRP_0170,휴게시설물,등받이없는벤치,3,36.035058,129.300843,2025-05-15,공원녹지과,최두식,010-4833-4028,처리완료
REP_02867,USER_8912,GRP_0239,운동시설물,농구대,2,36.005947,129.286157,2025-05-15,시설관리과,한상철,010-7355-6964,신고접수
REP_02868,USER_9219,GRP_0020,휴게시설물,등받이있는벤치,2,35.992513,129.341739,2025-05-15,공원녹지과,유상민,010-6770-1858,처리완료
REP_02869,USER_4540,GRP_0090,보호시설물,보호시설물무단횡단방지시설,3,35.973138,129.333435,2025-05-15,시설관리과,한상철,010-2239-6639,처리완료
REP_02870,USER_1802,GRP_0242,휴게시설물,등받이없는벤치,3,35.980301,129.316897,2025-05-15,공원녹지과,최두식,010-1624-3799,처리진행중
REP_02871,USER_9544,GRP_0144,통행시설물,맨홀,3,36.046103,129.359119,2025-05-15,도로과,박지민,010-1390-6412,신고접수
REP_02872,USER_9126,GRP_0228,통행시설물,맨홀,2,36.030554,129.328467,2025-05-15,도로과,한원석,010-5562-6694,처리완료
REP_02873,USER_2530,GRP_0136,통행시설물,맨홀,3,35.995476,129.363615,2025-05-15,도로과,이영후,010-1005-4127,처리진행중
REP_02874,USER_3063,GRP_0152,보호시설물,보호펜스,2,35.964681,129.311147,2025-05-15,시설관리과,정우성,010-2701-3933,신고접수
REP_02875,USER_6999,GRP_0289,녹지시설물,가로수보호덮개,2,36.037288,129.368486,2025-05-15,공원녹지과,최두식,010-6458-8300,처리진행중
REP_02876,USER_9816,GRP_0158,통행시설물,맨홀,1,36.029684,129.369758,2025-05-15,도로과,한원석,010-5691-8241,처리진행중
REP_02877,USER_3563,GRP_0220,보호시설물,보호펜스,2,36.003054,129.27734,2025-05-15,시설관리과,정우성,010-3887-3882,신고접수
